pk_anuncio_id,marca,modelo,precio,combustible,anyo_vehiculo,kilometraje,potencia,num_puertas,num_plazas,tipo_cambio,tipo_vehiculo,cilindrada_motor,color,provincia,etiqueta_eco,origen_anuncio,fecha_publicacion,anyomes_publicacion,fecha_carga,url
101013,NISSAN,PULSAR,11790.0,Diésel,2018.0,57475,110.0,5,,Manual,,,negro,Madrid,,dataset kaggle,2020-12-27,202012,2021-01-15 00:00:00,9a0323268d2f64672a33e983335eeb73
101014,NISSAN,Almera,1500.0,Diésel,2003.0,170189,,5,,Manual,,,gris,Badajoz,,dataset kaggle,2020-12-12,202012,2021-01-15 00:00:00,50022b788eafffa8eaf259b54440e238
101015,NISSAN,QASHQAI,11500.0,Gasolina,2012.0,57000,140.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2020-11-04,202011,2021-01-15 00:00:00,4945da3b757f153f0a78f72addff738b
101016,HYUNDAI,ix35,11990.0,Diésel,2014.0,115165,115.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2020-11-13,202011,2021-01-15 00:00:00,e8b7b5445d38e6a4eab8d7157368f63a
101017,TOYOTA,Avensis,5300.0,Diésel,2006.0,154140,177.0,4,,Manual,,,gris,Valencia,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,63cbb919798d9a8b93d71fae4dce38b4
101018,HYUNDAI,i40,10900.0,Diésel,2018.0,80051,141.0,4,,Manual,,,blanco,Madrid,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,1e1d060cd2040c4b56fb5a56ec312b50
101019,TOYOTA,Yaris,9990.0,Gasolina,2016.0,41000,99.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2020-11-30,202011,2021-01-15 00:00:00,e4815b6f8d21ae7b41e71abd9ea9dc96
101020,TOYOTA,Avensis,4680.0,Gasolina,2004.0,151000,147.0,4,,Manual,,,beige,Las Palmas,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,affe53448b0cd09e8ac94f2487efa996
101021,HYUNDAI,TUCSON,19900.0,Gasolina,2019.0,36049,132.0,5,,Manual,,,blanco,Badajoz,,dataset kaggle,2020-12-26,202012,2021-01-15 00:00:00,ef4172f3a47d978f56bda09744ddb7ff
101022,NISSAN,JUKE,14490.0,Gasolina,2019.0,18347,112.0,5,,Manual,,,blanco,Tarragona,,dataset kaggle,2020-12-19,202012,2021-01-15 00:00:00,a9a1289217e9a1c34c30f1ef532bdba6
101023,KIA,Ceed Tourer,17400.0,Gasolina,2019.0,6631,140.0,5,,Manual,,,blanco,Málaga,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,bccb1eee0ce9774c6f167584075f049b
101024,KIA,Sportage,4900.0,Diésel,2005.0,225000,140.0,5,,Manual,,,gris,Valencia,,dataset kaggle,2020-12-16,202012,2021-01-15 00:00:00,865331e35436aa4d579c9c760e432391
101025,NISSAN,QASHQAI,5900.0,Gasolina,2008.0,160000,140.0,5,,Manual,,,gris,Valencia,,dataset kaggle,2020-11-16,202011,2021-01-15 00:00:00,24972eab002795afe7c605db62d61c8f
101026,HYUNDAI,Coupé,3500.0,Gasolina,2005.0,127000,,3,,Manual,,,negro,Valencia,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,23bfc4f454aa3d458a1cf7e9ba3a93cf
101027,HYUNDAI,TUCSON,15990.0,Gasolina,2016.0,48652,131.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,affcbfbb24ddded4ba9231541ac51b8c
101028,TOYOTA,Auris,8900.0,Híbrido,2012.0,146000,136.0,5,,Automático,,,blanco,Murcia,,dataset kaggle,2021-01-04,202101,2021-01-15 00:00:00,4f30f436027394fd770a3e8de87f16c3
101029,KIA,Carens,16500.0,Diésel,2018.0,34000,115.0,5,,Manual,,,azul,Álava,,dataset kaggle,2021-01-06,202101,2021-01-15 00:00:00,ed11edd51da898fd0c4de918f257d022
101030,NISSAN,JUKE,13500.0,Gasolina,2017.0,35205,115.0,5,,Manual,,,negro,Barcelona,,dataset kaggle,2021-01-10,202101,2021-01-15 00:00:00,c57db9bb6b899eae0dea91e9d1b37140
101031,TOYOTA,Auris,10900.0,Diésel,2016.0,59000,90.0,5,,Manual,,,gris,Granada,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,61a3be3e05ab4d90776faa26670bc30e
101032,KIA,Carens,9900.0,Gasolina,2015.0,59850,135.0,5,,Manual,,,blanco,Alicante,,dataset kaggle,2020-12-27,202012,2021-01-15 00:00:00,fb62869f65a736cc34b4f4cc86043cf5
101033,TOYOTA,Aygo,6995.0,Gasolina,2018.0,40300,69.0,5,,Manual,,,gris,Las Palmas,,dataset kaggle,2020-12-25,202012,2021-01-15 00:00:00,c983b33341cb06493bf535d243f75264
101034,TOYOTA,C-HR,19800.0,Híbrido,2018.0,26000,122.0,5,,Automático,,,gris,Salamanca,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,d1b05b7c3dc10e70c8d65bc06c3a19c8
101035,KIA,Sportage,20900.0,Diésel,2017.0,15423,115.0,5,,Manual,,,blanco,Zaragoza,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,ed4543fc1a862f9d85447671d73ee28c
101036,NISSAN,X-TRAIL,24700.0,Diésel,2018.0,27474,130.0,5,,Manual,,,negro,Valencia,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,e04c097ab3614202f1868b525543a7f0
101037,HYUNDAI,TUCSON,27500.0,Gasolina,2019.0,11350,177.0,5,,Automático,,,azul,Barcelona,,dataset kaggle,2020-12-27,202012,2021-01-15 00:00:00,58f2e675eae2dd93ebfcb9712a9d3f35
101038,NISSAN,JUKE,11900.0,Diésel,2014.0,90000,110.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,c4d88ea8a83f0056fba569f5f207a754
101039,KIA,Stonic,16300.0,Gasolina,2019.0,18500,100.0,5,,Manual,,,gris,Lugo,,dataset kaggle,2020-12-21,202012,2021-01-15 00:00:00,8780e864e83775e30e52525063a16c2b
101040,TOYOTA,Aygo,3395.0,Gasolina,2005.0,190000,68.0,5,,Manual,,,azul,Tarragona,,dataset kaggle,2021-01-03,202101,2021-01-15 00:00:00,8f14edc5cbd71f1a83629ea2cfc58108
101041,HYUNDAI,Kona,20900.0,Gasolina,2020.0,1,141.0,5,,Automático,,,chalk,Madrid,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,0418b759163d45300250b774641d7e56
101042,HYUNDAI,i20,10500.0,Diésel,2017.0,67222,90.0,5,,Manual,,,blanco,Madrid,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,c5bac3eaca94a531e61850f79cbeff7c
101043,TOYOTA,Auris,15500.0,Híbrido,2017.0,59000,136.0,5,,Automático,,,blanco,Madrid,,dataset kaggle,2020-12-15,202012,2021-01-15 00:00:00,0003d318599c846dd649d59ba36b90dc
101044,TOYOTA,Auris,13900.0,Híbrido,2016.0,91000,136.0,5,,Automático,,,negro,Guipúzcoa,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,1970d039e85f94721df628bfa2685042
101045,TOYOTA,Auris,5990.0,Gasolina,2008.0,119000,124.0,5,,Manual,,,beige,Granada,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,10bef6b6c40c1aecccba6df0ddec02de
101046,TOYOTA,Land Cruiser,8900.0,Diésel,2003.0,385800,163.0,5,,Manual,,,gris,Barcelona,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,93e380941802b2a95d409ab98e40a340
101047,NISSAN,X-TRAIL,18990.0,Gasolina,2018.0,37500,163.0,5,,Manual,,,negro,Barcelona,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,a38480d7a102dfb1122fc9b292946763
101048,HYUNDAI,TUCSON,18995.0,Gasolina,2019.0,31588,132.0,5,,Manual,,,blanco,Murcia,,dataset kaggle,2021-01-07,202101,2021-01-15 00:00:00,6a3e50552977e0ab9e52b7e9de1d1d76
101049,NISSAN,Navara,8500.0,Diésel,2005.0,159000,,5,,Manual,,,negro,Málaga,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,7421e36d2ab2033d1e0067dd23f9105f
101050,TOYOTA,Auris,13900.0,Híbrido,2017.0,80068,136.0,5,,Automático,,,beige,Madrid,,dataset kaggle,2020-12-30,202012,2021-01-15 00:00:00,29699139ce507cfe4dce52bca1083bb9
101051,NISSAN,Micra,8990.0,Gasolina,2016.0,33000,80.0,5,,Manual,,,violeta,Asturias,,dataset kaggle,2020-10-29,202010,2021-01-15 00:00:00,3daa6f8ebed3147716ae57b6f5e46196
101052,KIA,Sportage,16900.0,Gasolina,2018.0,22000,132.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2020-12-17,202012,2021-01-15 00:00:00,37f0bdaba1006a198db5f14f0230dac1
101053,KIA,XCeed,29350.0,Híbrido enchufable,2020.0,0,141.0,5,,Automático,,,blanco,Valladolid,,dataset kaggle,2020-12-17,202012,2021-01-15 00:00:00,73d11878e08dfee520882896884309e5
101054,KIA,Rio,2200.0,Diésel,2006.0,136000,,5,,Manual,,,,Valencia,,dataset kaggle,2020-12-22,202012,2021-01-15 00:00:00,ad66f1c4168d098e3c6081d2cac2d3f6
101055,TOYOTA,Celica,5990.0,Gasolina,1987.0,180000,149.0,3,,Manual,,,gris,Málaga,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,962e415c1b72911c6010fb61ab7ea664
101056,TOYOTA,Yaris,13250.0,Híbrido,2016.0,82000,100.0,5,,Automático,,,gris,Orense,,dataset kaggle,2020-12-01,202012,2021-01-15 00:00:00,86f5562c8d31ba45616bb595c1c90afa
101057,NISSAN,Micra,4350.0,Gasolina,2008.0,99000,88.0,5,,Automático,,,negro,Alicante,,dataset kaggle,2020-11-19,202011,2021-01-15 00:00:00,37a85b22c0d821b359f7822d039ee80f
101058,HYUNDAI,i30,2200.0,Diésel,2011.0,284000,,5,,Manual,,,negro,Álava,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,046d7d7c30419746af3e45840661f6ad
101059,TOYOTA,Avensis,5200.0,Diésel,2007.0,170000,,5,,Manual,,,gris,Sevilla,,dataset kaggle,2021-01-07,202101,2021-01-15 00:00:00,23f2c48a50f02c61d2f03e83b75b545a
101060,NISSAN,Almera,1200.0,Gasolina,2005.0,178000,,5,,Manual,,,,Barcelona,,dataset kaggle,2020-12-02,202012,2021-01-15 00:00:00,b2fca15019749bc0443bf81cfcb5ae28
101061,KIA,Ceed Tourer,28990.0,Híbrido enchufable,2020.0,5,141.0,5,,Automático,,,rojo,Barcelona,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,a4c1825ebc5314fb9b030d9001b895d8
101062,NISSAN,LEAF,26145.0,Eléctrico,2019.0,0,150.0,5,,Manual,,,rojo,Valencia,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,73fe06be62a254a2a7f2b6ed5ca9258c
101063,TOYOTA,Yaris,9950.0,Gasolina,2015.0,37842,99.0,5,,Automático,,,blanco,Madrid,,dataset kaggle,2020-12-02,202012,2021-01-15 00:00:00,0def1c765eab0243a3282540e949c2c4
101064,HYUNDAI,i10,8990.0,Gasolina,2018.0,23520,66.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,8dcd374c5564b8520b2acc26fc92260b
101065,KIA,ceed,4600.0,Diésel,2010.0,127000,90.0,5,,Manual,,,blanco,Teruel,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,9b21ee538dc5c047192cce6143310094
101066,TOYOTA,Auris,13900.0,Híbrido,2016.0,61022,136.0,5,,Automático,,,blanco,Valencia,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,67c2bf4ebb5ce2fa16baa12c41f499d6
101067,NISSAN,QASHQAI,16900.0,Gasolina,2018.0,30000,115.0,5,,Automático,,,gris,Alicante,,dataset kaggle,2020-12-25,202012,2021-01-15 00:00:00,d1a9b9be9e1c8eaf48d295f6e9dd64d7
101068,NISSAN,Micra,18275.0,Gasolina,2020.0,0,100.0,5,,Manual,,,beige,Alicante,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,4540a074f85e6f3ac963e5c0d4787bc9
101069,NISSAN,X-TRAIL,17000.0,Diésel,2019.0,91492,130.0,5,,Manual,,,blanco,Toledo,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,f99dda7be601d8d7db78b84bd8c90ede
101070,TOYOTA,Rav4,9999.0,Diésel,2009.0,134900,150.0,5,,Manual,,,gris,Málaga,,dataset kaggle,2020-12-15,202012,2021-01-15 00:00:00,a7f58d44638b6f521528fb8f70f9990c
101071,NISSAN,LEAF,29800.0,Eléctrico,2020.0,0,150.0,5,,Automático,,,negro,Murcia,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,b63e327cc021d209411bca8c0cc87c86
101072,NISSAN,Almera,1500.0,Gasolina,2005.0,88000,98.0,5,,Manual,,,azul,Baleares,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,525b7dcb36d9810c987d5b2c8eb2b74d
101073,HYUNDAI,i20,4999.0,Gasolina,2011.0,78000,78.0,5,,Manual,,,blanco,Madrid,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,e8603ef2b62bec1521adc19dc1413058
101074,NISSAN,PULSAR,10500.0,Gasolina,2017.0,30654,115.0,5,,Manual,,,gris,Baleares,,dataset kaggle,2020-12-26,202012,2021-01-15 00:00:00,fabb1a98f8da314e793270d65eea1d49
101075,KIA,Venga,9250.0,Diésel,2012.0,59999,128.0,5,,Manual,,,,Baleares,,dataset kaggle,2020-05-10,202005,2021-01-15 00:00:00,f15ae7ed597203986660f0e348b7a81d
101076,TOYOTA,C-HR,26500.0,Híbrido,2019.0,9000,122.0,5,,Automático,,,amarillo,Barcelona,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,42b27684e752ac29e24f8dc5235d3077
101077,NISSAN,QASHQAI,10900.0,Diésel,2015.0,144000,110.0,5,,Manual,,,blanco,Zaragoza,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,05c8cdb8db096cd973b5de56edd96e1b
101078,KIA,Sportage,18500.0,Diésel,2017.0,49000,115.0,5,,Manual,,,rojo,Pontevedra,,dataset kaggle,2020-10-31,202010,2021-01-15 00:00:00,c4f3d9694cf942051c91df98983ac660
101079,TOYOTA,Auris,12490.0,Híbrido,2016.0,113840,136.0,5,,Automático,,,azul,Madrid,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,36b9c3ac94f425ed2bd975def6476dcc
101080,HYUNDAI,ix35,11500.0,Diésel,2012.0,119997,136.0,5,,Automático,,,blanco,Tarragona,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,69be09720f5dbd19c91ed3ef82dc1866
101081,TOYOTA,Yaris,7800.0,Gasolina,2014.0,18180,69.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,071286233bc1840cc5a1c0ee9a8bc8e7
101082,NISSAN,JUKE,10990.0,Diésel,2014.0,95000,110.0,5,,Manual,,,negro,Barcelona,,dataset kaggle,2020-11-15,202011,2021-01-15 00:00:00,1d388850a1f3997bdfec2edd350ca180
101083,HYUNDAI,i30,4490.0,Diésel,2008.0,208500,115.0,5,,Manual,,,gris,Valencia,,dataset kaggle,2020-12-14,202012,2021-01-15 00:00:00,13fa94c14c1751e6bce825615cc5ed4d
101084,HYUNDAI,i30,29900.0,Gasolina,2020.0,7600,275.0,5,,Manual,,,blanco,Asturias,,dataset kaggle,2021-01-07,202101,2021-01-15 00:00:00,3b117aa0455706a6b15e020d8f87c971
101085,TOYOTA,Celica,4990.0,Gasolina,2000.0,108000,143.0,3,,Manual,,,gris,Las Palmas,,dataset kaggle,2020-12-19,202012,2021-01-15 00:00:00,9a1eaa8365b1cb319234a852b32dd82c
101086,HYUNDAI,TUCSON,16750.0,Diésel,2017.0,76500,115.0,5,,Manual,,,negro,A Coruña,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,4ab8e0a13223e7a1637d084e00d5528c
101087,KIA,Optima,13900.0,Diésel,2016.0,80000,141.0,4,,Manual,,,blanco,Valencia,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,a241c1cda6fc212bd31ab22b91962cdb
101088,HYUNDAI,i20,13500.0,Gasolina,2020.0,4019,100.0,5,,Manual,,,blanco,Zaragoza,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,79325788cba4c6171ece0c0fd547ad23
101089,TOYOTA,Yaris,9590.0,Gasolina,2016.0,47154,69.0,5,,Manual,,,azul,Madrid,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,318ddf2bcd5152db9914ee49805c8750
101090,NISSAN,Pathfinder,6500.0,Diésel,2007.0,394000,,5,,Manual,,,negro,Cádiz,,dataset kaggle,2020-12-13,202012,2021-01-15 00:00:00,6a1060ef541751a4e528b8c8cb4cf9be
101091,KIA,ceed,14500.0,Diésel,2016.0,53515,136.0,5,,Automático,,,aa9,Madrid,,dataset kaggle,2020-12-31,202012,2021-01-15 00:00:00,c7f4d9af83d8315fa525b68c2c5d7f0d
101092,TOYOTA,Corolla,21990.0,Híbrido,2020.0,17073,122.0,5,,Automático,,,gris,Madrid,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,16908f842dbb8e8868de454e547f0a2e
101093,TOYOTA,C-HR,19500.0,Híbrido,2017.0,52000,122.0,5,,Automático,,,gris,Huelva,,dataset kaggle,2020-12-22,202012,2021-01-15 00:00:00,47bb3c22d4c529e1f142995cda476e40
101094,KIA,Sportage,21900.0,Diésel,2017.0,79000,141.0,5,,Automático,,,rojo,Madrid,,dataset kaggle,2020-12-30,202012,2021-01-15 00:00:00,37aba3963fc2a5a8c126f6b93166f065
101095,NISSAN,X-TRAIL,3500.0,Diésel,2003.0,280000,136.0,5,,Manual,,,azul,Tenerife,,dataset kaggle,2020-11-09,202011,2021-01-15 00:00:00,f6bc11e7ff69ac9df282042537ec126f
101096,NISSAN,JUKE,10500.0,Gasolina,2013.0,40127,117.0,5,,Manual,,,negro,Barcelona,,dataset kaggle,2020-12-29,202012,2021-01-15 00:00:00,47aa186849734ce739844731e6e829d7
101097,HYUNDAI,TUCSON,23199.0,Gasolina,2019.0,13323,177.0,5,,Automático,,,marrón,Sevilla,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,b0c74783ea9e339f56c24121d1379314
101098,HYUNDAI,TUCSON,27650.0,Diésel,2020.0,0,116.0,5,,Manual,,,beige,Girona,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,8484c1e122068da57be4965e6b695372
101099,NISSAN,X-TRAIL,16490.0,Diésel,2015.0,121224,130.0,5,,Manual,,,verde,Madrid,,dataset kaggle,2020-12-31,202012,2021-01-15 00:00:00,57f75fe3110e33854f209b1e0daee9b7
101100,KIA,Sorento,49900.0,Diésel,2020.0,5,202.0,5,,Automático,,,blanco,Alicante,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,efb94c90ad438d4d06e4ee910e2ec22f
101101,TOYOTA,Verso,10980.0,Diésel,2016.0,197000,112.0,5,,Manual,,,gris,A Coruña,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,817822d3e65c3c86f71efc39a11c18d7
101102,HYUNDAI,IONIQ,14650.0,Híbrido,2018.0,96000,141.0,5,,Automático,,,azul,Madrid,,dataset kaggle,2020-11-05,202011,2021-01-15 00:00:00,fe384a7ad959e362efcef6d5da0eb4e5
101103,NISSAN,JUKE,16900.0,Diésel,2018.0,11500,110.0,5,,Manual,,,rojo,Cantabria,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,2ee85f18fc3bfaf23777132749215214
101104,HYUNDAI,i20,6500.0,Diésel,2011.0,92000,78.0,5,,Manual,,,rojo,Barcelona,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,3d5fbf741eb2b93bef6ed568eec6f375
101105,HYUNDAI,TUCSON,19299.0,Gasolina,2020.0,24445,132.0,5,,Manual,,,blanco,Málaga,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,db6fc314951b5a29a0e473d37884b8f4
101106,NISSAN,QASHQAI,10490.0,Gasolina,2014.0,112273,117.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2020-12-16,202012,2021-01-15 00:00:00,1184c308e6c76337c67e2acb1d1f88bc
101107,NISSAN,JUKE,17900.0,Gasolina,2018.0,20000,112.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2020-11-14,202011,2021-01-15 00:00:00,e1376163bf245fbe8cd1231ed77f234b
101108,TOYOTA,Rav4,9800.0,Gasolina,2009.0,173000,158.0,5,,Manual,,,beige,Madrid,,dataset kaggle,2020-12-07,202012,2021-01-15 00:00:00,441ef536f1b81f8e9ecb8fed91b0bb50
101109,KIA,Soul,4900.0,Diésel,2009.0,144595,128.0,5,,Manual,,,beige,Murcia,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,71c6ee54076873cd522a891e7cf99b07
101110,HYUNDAI,Kona,17390.0,Gasolina,2020.0,4852,120.0,5,,Manual,,,r3g,Asturias,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,41176d502b04dedeeed473a8124ed870
101111,KIA,Stonic,16500.0,Gasolina,2018.0,28128,120.0,5,,Manual,,,negro,Madrid,,dataset kaggle,2021-01-07,202101,2021-01-15 00:00:00,0571455fb159f82696034f95009b1329
101112,KIA,Sportage,11900.0,Diésel,2014.0,104782,115.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,ec1e1731df3fc302a7e2a1dd2ba20b63
101113,HYUNDAI,Terracan,5000.0,Diésel,2005.0,247000,,5,,Manual,,,gris,Sevilla,,dataset kaggle,2020-11-16,202011,2021-01-15 00:00:00,3690fc03b6e8c763604803dfb84e85f5
101114,NISSAN,QASHQAI,21300.0,Gasolina,2019.0,9994,140.0,5,,Manual,,,negro,Guipúzcoa,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,a7b682a4d50da3eddf95841e1d115bc0
101115,NISSAN,QASHQAI,23495.0,Gasolina,2019.0,4500,160.0,5,,Manual,,,gris,Lleida,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,b8d633e37858f4db0f965581b76ad536
101116,TOYOTA,C-HR,19790.0,Híbrido,2019.0,71500,122.0,5,,Automático,,,negro,Madrid,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,6fc99008734d97bf1d46108151f78ce8
101117,KIA,Niro,21900.0,Híbrido,2019.0,9500,141.0,5,,Automático,,,rojo,Huelva,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,e2b4d2583f206d068d7ad3519dc85ded
101118,NISSAN,X-TRAIL,21900.0,Diésel,2018.0,25000,130.0,5,,Manual,,,gris,Teruel,,dataset kaggle,2021-01-10,202101,2021-01-15 00:00:00,fdfa04f95bfacbb29c2b342b6df1315e
101119,KIA,Carens,10990.0,Gasolina,2014.0,93000,135.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,de85e613079039a6296611a57de1360d
101120,TOYOTA,Rav4,28950.0,Híbrido,2020.0,1039,218.0,5,,Automático,,,azul,Madrid,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,3a19835cfc1b93d9d0a6306c4eb836e2
101121,TOYOTA,Aygo,10500.0,Gasolina,2020.0,605,72.0,5,,Manual,,,negro,Barcelona,,dataset kaggle,2021-01-07,202101,2021-01-15 00:00:00,8c83230d06d4ff3b23f85c6258d10638
101122,HYUNDAI,Santa Fe,18000.0,Diésel,2015.0,58700,150.0,5,,Manual,,,gris,Vizcaya,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,82b466bb8ad7ef26e961cc24c6499390
101123,HYUNDAI,ix35,10990.0,Diésel,2013.0,82000,115.0,5,,Manual,,,blanco,Tenerife,,dataset kaggle,2020-12-25,202012,2021-01-15 00:00:00,fdc1bf52c2bdae31de2aeb97dd231c98
101124,KIA,Niro,16900.0,Híbrido,2017.0,48500,141.0,5,,Automático,,,blanco,La Rioja,,dataset kaggle,2020-12-10,202012,2021-01-15 00:00:00,aad77c39ff949c6b5bd5207414d173a0
101125,KIA,Sorento,15000.0,Diésel,2011.0,95000,197.0,5,,Automático,,,gris,Cuenca,,dataset kaggle,2020-11-29,202011,2021-01-15 00:00:00,43d67d39558363e993bb098c8a0fa902
101126,TOYOTA,Auris,14700.0,Híbrido,2017.0,67844,136.0,5,,Automático,,,blanco,Madrid,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,b2741940b6efe6fd0f333c2e2a38dde9
101127,KIA,Picanto,8990.0,Gasolina,2019.0,22032,67.0,5,,Manual,,,gris,Madrid,,dataset kaggle,2020-12-21,202012,2021-01-15 00:00:00,9f5172145dd0e4c91e3eb7aa61f9336b
101128,KIA,Niro PHEV,26900.0,Híbrido enchufable,2020.0,3597,141.0,5,,Automático,,,blanco,Barcelona,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,6794b5d15ac9316e51116a1a4b686697
101129,TOYOTA,Auris,15900.0,Gasolina,2018.0,6941,116.0,5,,Manual,,,rojo,Las Palmas,,dataset kaggle,2021-01-01,202101,2021-01-15 00:00:00,1aaeeddbce9e55ae7e0df1743b938820
101130,NISSAN,QASHQAI,16500.0,Diésel,2017.0,42500,110.0,5,,Manual,,,gris,Málaga,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,c2d84c21df248ab511711dcc0d371c50
101131,TOYOTA,Verso,14920.0,Gasolina,2018.0,63280,132.0,5,,Manual,,,blanco,Salamanca,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,55bcb1b4d9c16ff3897443492d410c11
101132,TOYOTA,C-HR,20900.0,Híbrido,2020.0,9000,122.0,5,,Automático,,,blanco,Guipúzcoa,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,49d1b92ac830f3337d981a6a65b4cd08
101133,NISSAN,QASHQAI,14490.0,Diésel,2018.0,73338,115.0,5,,Manual,,,gris,Castellón,,dataset kaggle,2021-01-03,202101,2021-01-15 00:00:00,fff9cc5c4dfc83dfdfa69cec5fc03e68
101134,TOYOTA,Corolla,4000.0,Gasolina,2003.0,75000,110.0,5,,Manual,,,gris,Valencia,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,c183ae0ce08469034ed5b1df0d20ebe8
101135,NISSAN,JUKE,11800.0,Diésel,2016.0,64384,110.0,5,,Manual,,,negro,Madrid,,dataset kaggle,2020-12-30,202012,2021-01-15 00:00:00,d4459a795a101a1158620543eb5d8de6
101136,NISSAN,QASHQAI+2,12500.0,Gasolina,2010.0,96000,140.0,5,,Manual,,,blanco,Sevilla,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,c970cc4c3491000664abd5c49e874e3a
101137,TOYOTA,Auris,15000.0,Híbrido,2016.0,44000,136.0,5,,Automático,,,gris,Palencia,,dataset kaggle,2020-12-21,202012,2021-01-15 00:00:00,f6dd0c3ae85a24ed1edabb1e09d4d02c
101138,HYUNDAI,i30,8490.0,Gasolina,2015.0,102320,100.0,3,,Manual,,,negro,Madrid,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,ff69c5bcc08d37281dc053054c856a0c
101139,HYUNDAI,IONIQ,23500.0,Híbrido,2020.0,55,141.0,5,,Automático,,,blanco,Barcelona,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,2dd3f433e164ccc1556b54b2fbdb6399
